product_id,product_position,promotion,product_category,seasonal,sales_volume,brand,url,name,description,price,currency,terms,section,season,material,origin,sales
205362,End-cap,True,clothing,Yes,1667,Zara,https://www.zara.com/us/en/baggy-fit-jeans-p08062482.html,UTILITY CONTRAST TOPSTITCHING CROP KNIT SWEATER NAVY,Boxy fit overshirt. Lapel collar and short sleeves. Front snap button closure.,26.99,USD,sweaters,WOMAN,Winter,Wool,Bangladesh,44992.329999999994
205363,Front of Store,True,clothing,Yes,1372,Zara,https://www.zara.com/us/en/suede-retro-sneakers-p12309320.html,DOUBLE-BREASTED ZIPPER MULTIPIECE SNEAKERS SKY BLUE,Sandals with two straps. The thin straps hug the instep. Slightly chunky sole.,88.99,USD,jackets,WOMAN,Summer,Polyester,Turkey,122094.28
205364,Aisle,True,clothing,No,865,Zara,https://www.zara.com/us/en/stretch-suit-jacket-p01564300.html,RIBBED WAXED EFFECT PLAID JACKET KHAKI,Jacket made of technical fabric. High collar with adjustable drawstring hood. Long sleeves with rib cuffs. Chest welt pocket and hip patch pockets. Interior pocket. Adjustable hem with elastics at sides. Front zip hidden by a snap button flap.,19.99,USD,jackets,MAN,Spring,Polyester,India,17291.35
205365,End-cap,True,clothing,Yes,1358,Zara,https://www.zara.com/us/en/striped-crop-knit-sweater-p06771158.html,LIGHTWEIGHT PUFFER JACKET BURGUNDY,Varsity jacket made of faux suede fabric. Double welt pockets at hip and interior pocket. Front and back contrasting patch appliqués and embroidery. Rib trim. Front snap button closure.,35.99,USD,jeans,WOMAN,Autumn,Acrylic,Pakistan,48874.420000000006
205366,Aisle,True,clothing,No,793,Zara,https://www.zara.com/us/en/zippered-jacket-p04087418.html,PLEATED ASYMMETRIC CROPPED KNIT SWEATER WHITE,Boxy fit jacket. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at hip. Washed effect.Asymmetric hem with side vents. Front button closure.,35.99,USD,shoes,MAN,Autumn,Acrylic,Morocco,28540.070000000003
205367,Front of Store,True,clothing,No,870,Zara,https://www.zara.com/us/en/abstract-print-knit-t-shirt-p04805401.html,FAUX LEATHER PUFFER JACKET BURGUNDY,Jacket made of dense cotton fabric cut on the bias. Lapel collar and long sleeves with buttoned cuffs. Welt pockets at hip and interior pocket. Cropped length. Front zip closure.,19.99,USD,t-shirts,WOMAN,Autumn,Wool Blend,Vietnam,17391.3
205368,End-cap,True,clothing,No,917,Zara,https://www.zara.com/us/en/purl-knit-sweater-p03332300.html,EMBROIDERED FAUX SUEDE OVERSHIRT GREY,Puffer vest made of technical fabric. Fill is a blend of 60% down and 40% feather. Sleeveless design with high collar. Zip pockets at hip and interior pocket. Adjustable hem with side elastics. Front snap button closure.,49.99,USD,t-shirts,WOMAN,Autumn,Polyester,China,45840.83
205369,Aisle,True,clothing,Yes,1239,Zara,https://www.zara.com/us/en/suede-fisherman-sandals-p12436320.html,OVERSIZED WOOL BLEND SUIT JACKET BEIGE,Relaxed fit overshirt made with cotton fabric. Lapel collar and long sleeves with buttoned cuffs. Welt pockets at hip. Front button closure.,70.99,USD,t-shirts,WOMAN,Autumn,Wool,Vietnam,87956.61
205370,Front of Store,True,clothing,No,909,Zara,https://www.zara.com/us/en/contrasting-collar-jacket-p06987331.html,LIGHTWEIGHT PUFFER JACKET SAND,Varsity jacket with elastic collar and long sleeves. Welt pockets at hip and interior pocket. Embroidered appliqué and contrast front and back patches. Rib trim. Front snap button closure.,53.0,USD,jackets,WOMAN,Winter,Wool Blend,Morocco,48177.0
205371,Front of Store,True,clothing,Yes,810,Zara,https://www.zara.com/us/en/suede-jacket-p02521102.html,STRETCH STRIPED CROP KNIT SWEATER KHAKI,Straight fit blazer. Notched lapel collar and long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,44.99,USD,jackets,MAN,Winter,Wool,Bangladesh,36441.9
205372,End-cap,True,clothing,No,1310,Zara,https://www.zara.com/us/en/v-neck-knit-sweater-p03519001.html,TAILORED COTTON OVERSHIRT ECRU,Cropped overshirt. Lapel collar and long sleeves with buttoned cuffs. Front patch pockets. Irregular finished seams. Front button closure.,22.0,USD,jackets,WOMAN,Autumn,Viscose,Turkey,28820.0
205373,End-cap,True,clothing,Yes,699,Zara,https://www.zara.com/us/en/plaid-overshirt-p07446410.html,HOUNDSTOOTH SUIT JACKET OLIVE,Relaxed fit jacket in leather. Spread collar and long sleeves with slit cuffs with button closure. Patch pockets at hip. Back vents. Front button closure.,99.95,USD,jackets,WOMAN,Autumn,Cotton,Bangladesh,69865.05
205374,Front of Store,True,clothing,Yes,1714,Zara,https://www.zara.com/us/en/bomber-jacket-p06318502.html,BASIC MEDIUM WEIGHT T-SHIRT,Woven V-neckline long sleeve sweater. Asymmetric hem.,27.99,USD,t-shirts,WOMAN,Summer,Cotton,Bangladesh,47974.86
205375,Aisle,True,clothing,Yes,1118,Zara,https://www.zara.com/us/en/rib-collar-jacket-p08281410.html,RIBBED ACID WASH DENIM JACKET SKY BLUE,Sweater made of 100% wool. Round neck and long sleeves. Ribbed trim.,52.0,USD,jackets,WOMAN,Winter,Wool Blend,Bangladesh,58136.0
205376,Aisle,True,clothing,Yes,795,Zara,https://www.zara.com/us/en/tuxedo-jacket-p08896675.html,TEXTURED BOMBER JACKET GREY,Jacket made of technical fabric with padded interior. Tonal elastic rib high collar. Long sleeves. Welt pockets at hip and interior pocket. Interior elastic finish. Front zip closure.,35.99,USD,jackets,MAN,Autumn,Polyester,Bangladesh,28612.050000000003
205377,Front of Store,True,clothing,Yes,856,Zara,https://www.zara.com/us/en/faux-leather-jacket-p03427320.html,QUILTED ABSTRACT PRINT T-SHIRT KHAKI,Slim fit jacket made of viscose blend fabric. Notched lapel collar. Long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,44.99,USD,jackets,MAN,Summer,Linen,Vietnam,38511.44
205378,Aisle,True,clothing,No,890,Zara,https://www.zara.com/us/en/technical-jacket-with-pockets-p03286501.html,BELTED BOXY FIT DENIM JACKET BROWN,Ribbed sweater with round neck and long sleeves. Ripped hem.,69.95,USD,sweaters,WOMAN,Autumn,Wool,India,62255.5
205379,Front of Store,True,clothing,No,735,Zara,https://www.zara.com/us/en/faux-suede-bomber-jacket-p06318600.html,VINTAGE EFFECT LEATHER BOMBER JACKET OLIVE,Straight fit jeans. Five pockets. Washed effect with rips at legs. Front button closure.,99.95,USD,t-shirts,WOMAN,Spring,Cotton,Turkey,73463.25
205380,Aisle,True,clothing,Yes,1314,Zara,https://www.zara.com/us/en/bomber-jacket-p05039440.html,STRUCTURED MOC-TOE SUEDE BOOTS ECRU,Relaxed fit overshirt made of wool blend fabric. Lapel collar and long sleeves with buttoned cuffs. Welt pockets at hip. Front zip closure.,44.0,USD,jackets,MAN,Winter,Acrylic,Turkey,57816.0
205381,Front of Store,True,clothing,Yes,1075,Zara,https://www.zara.com/us/en/colorblock-knit-crop-sweater-p05536008.html,UTILITY CONTRAST INTERIOR SWEATER STONE,Faux leather jacket with padded interior. Lapel collar and long sleeves with snap buttoned cuffs. Welt pockets at hip and interior pocket. Elastic hem. Front zip hidden by a snap button flap.,48.99,USD,shoes,WOMAN,Winter,Wool Blend,Portugal,52664.25
205382,Front of Store,True,clothing,Yes,1472,Zara,https://www.zara.com/us/en/zippered-wool-blend-overshirt-p05854401.html,RETRO RUNNING SNEAKERS WHITE,Sneakers. Upper in a combination of pieces and textures. Shoelaces with six pairs of eyelets at different heights. Chunky irregular design soles. Retro-inspired design.,78.99,USD,sweaters,WOMAN,Summer,Cotton,Brazil,116273.28
205383,Front of Store,True,clothing,Yes,793,Zara,https://www.zara.com/us/en/hiking-boots-p12103320.html,HIGH-WAIST CONTRASTING COLLAR JACKET OLIVE,Running shoes. Upper in a combination of pieces and materials. Lacing with seven pairs of eyelets. Chunky lug soles. Retro-inspired design.,59.99,USD,shoes,WOMAN,Autumn,Polyester,Morocco,47572.07
205384,End-cap,True,clothing,Yes,961,Zara,https://www.zara.com/us/en/chunky-sole-multipiece-sneakers-p12266220.html,KNIT PEARL SWEATER CHARCOAL,Puffer jacket made of shiny finish technical fabric. Fill is a blend of 80% down and 20% feathers. High collar with adjustable hood and long sleeves with elastic cuffs. Welt pockets at hip and interior pocket. Adjustable hem with side elastics. Front zip closure.,22.95,USD,jackets,WOMAN,Autumn,Acrylic,Turkey,22054.95
205385,End-cap,True,clothing,Yes,996,Zara,https://www.zara.com/us/en/longline-quilted-jacket-p05071688.html,SATIN STRIPED CROP KNIT SWEATER BLACK,Baggy jeans. Self belt at waist. Front pockets and back patch pockets. Washed effect. Front button closure.,25.99,USD,jackets,WOMAN,Autumn,Wool,Spain,25886.039999999997
205386,Front of Store,True,clothing,Yes,875,Zara,https://www.zara.com/us/en/geometric-jacquard-overshirt-p04196412.html,KNIT BASIC 100% WOOL SWEATER OLIVE,Oversized T-shirt. Round neck and short sleeves.,97.95,USD,shoes,WOMAN,Summer,Cotton,China,85706.25
205387,End-cap,True,clothing,Yes,866,Zara,https://www.zara.com/us/en/flared-fit-cargo-jeans-p06688411.html,EMBROIDERED MULTICOLOR SNEAKERS CHARCOAL,Relaxed fit overshirt made of 25% wool fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pocket at chest and side pockets at hip. Front button closure.,43.99,USD,shoes,WOMAN,Winter,Wool Blend,Turkey,38095.340000000004
205388,End-cap,True,clothing,No,791,Zara,https://www.zara.com/us/en/padded-bomber-jacket-p03918400.html,DOUBLE-BREASTED POCKET JACKET SAND,Jacket with lapel collar and snap button details. Long sleeves with zip cuffs. Front zip pockets and interior pocket. Asymmetric front closure with metal zipper.,99.99,USD,sweaters,WOMAN,Autumn,Polyester,Spain,79092.09
205389,Front of Store,True,clothing,No,754,Zara,https://www.zara.com/us/en/wool-blend-jacket-p05854654.html,SATIN RETRO HIGH TOP SNEAKERS BURGUNDY,Oversized jacket made of technical fabric. High collar and long sleeves with pocket detail. Welt pockets at hip and interior pocket. Rib trim. Adjustable asymmetric hem with side zippers. Front zip closure.,69.99,USD,jackets,MAN,Spring,Linen,Turkey,52772.46
205390,Aisle,True,clothing,No,550,Zara,https://www.zara.com/us/en/faux-suede-jacket-p08281652.html,PLEATED OVERSHIRT WITH CONTRASTING TOPSTITCHING SAND,Jacket made of faux shearling fabric. Rib elastic collar and long sleeves. Welt pockets at hip and interior pocket. Rib trim. Front zip closure.,119.99,USD,sweaters,MAN,Spring,Linen,China,65994.5
205391,Aisle,True,clothing,Yes,1572,Zara,https://www.zara.com/us/en/baggy-belted-jeans-p04365401.html,REGULAR RETRO SNEAKERS CHARCOAL,Lapel collar jacket with long sleeves with buttoned cuffs. Flap pockets at chest and welt pockets at hip. Front button closure.,17.99,USD,t-shirts,WOMAN,Spring,Polyester,Bangladesh,28280.28
205392,Front of Store,True,clothing,No,818,Zara,https://www.zara.com/us/en/100-feather-fill-puffer-jacket-p04302305.html,QUILTED POCKET DENIM JACKET BEIGE,Relaxed fit overshirt made with cotton fabric. Lapel collar and long sleeves with buttoned cuffs. Welt pockets at hip. Front button closure.,29.99,USD,jackets,MAN,Autumn,Cotton,Portugal,24531.82
205393,Aisle,True,clothing,Yes,822,Zara,https://www.zara.com/us/en/striped-knit-sweater-p06427115.html,UTILITY SUEDE JACKET KHAKI,Cropped overshirt made of contrast double faced fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Adjustable hem with side elastics. Front button closure partially hidden by a flap.,39.99,USD,t-shirts,WOMAN,Spring,Linen,Turkey,32871.78
205394,Front of Store,True,clothing,Yes,811,Zara,https://www.zara.com/us/en/leather-biker-jacket-p05833412.html,HIGH-WAIST ASYMMETRIC CROPPED KNIT SWEATER ECRU,Jacket made of cotton denim. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at chest and side pockets at hip. Washed effect. Front zip closure.,29.99,USD,jeans,WOMAN,Autumn,Polyester,Morocco,24321.89
205395,Aisle,True,clothing,Yes,1764,Zara,https://www.zara.com/us/en/abstract-print-knit-t-shirt-p04805401.html,STRIPED JACQUARD T-SHIRT STONE,Boxy fit jacket. High collar with adjustable hood and long sleeves with buttoned cuffs. Patch pockets with flaps at chest. Front straps with multi-functional ring. Washed effect. Front hidden zip and snap button closure.,18.0,USD,sweaters,WOMAN,Summer,Linen Blend,Brazil,31752.0
205396,Front of Store,True,clothing,Yes,755,Zara,https://www.zara.com/us/en/faux-leather-puffer-jacket-p08281420.html,REGULAR KNIT SWEATER WITH RIPS,Lightweight jacket made of technical fabric. Round neck and long sleeves. Welt pockets at hip. Interior pocket. Rib trim. Front zip closure.,96.99,USD,jackets,MAN,Winter,Wool,Portugal,73227.45
205397,Aisle,True,clothing,Yes,1386,Zara,https://www.zara.com/us/en/asymmetrical-wool-and-silk-blend-sweater-p09598025.html,PLEATED LEATHER BIKER JACKET BURGUNDY,Cropped jacket. Lapel collar and long sleeves. Front utility pockets with zip closure. Washed effect. Elastic hem. Adjustable hem with side elastics. Front zip closure.,13.99,USD,jeans,MAN,Autumn,Viscose,Spain,19390.14
205398,Front of Store,True,clothing,No,889,Zara,https://www.zara.com/us/en/suede-strap-sandals-p12707320.html,EMBROIDERED CABLE KNIT METALLIC SWEATER STONE,Relaxed fit overshirt made with cotton fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Contrasting topstitching all over the garment. Front button closure.,59.95,USD,t-shirts,WOMAN,Autumn,Wool Blend,Bangladesh,53295.55
205399,Aisle,True,clothing,Yes,1428,Zara,https://www.zara.com/us/en/wool-blend-jacket-p05854654.html,SATIN KNIT SWEATER WITH PEARLS,Jacket made of faux suede fabric. Rib elastic collar and long sleeves. Welt pockets at hip. Rib trim. Front zip closure.,16.99,USD,jackets,MAN,Autumn,Wool,China,24261.719999999998
205400,End-cap,True,clothing,Yes,1382,Zara,https://www.zara.com/us/en/ribbed-knit-t-shirt-p04805409.html,QUILTED MOCK NECK WOOL AND SILK BLEND KNIT TOP STONE,Round neck long sleeve sweater. Tonal pearl appliqués and open back with tie.,23.95,USD,t-shirts,WOMAN,Autumn,Wool,Morocco,33098.9
205401,Aisle,True,clothing,No,1011,Zara,https://www.zara.com/us/en/knit-sweater-with-pearls-p02142249.html,BELTED COLORBLOCK KNIT CROP SWEATER BURGUNDY,Loafers. Made of leather with a suede finish. Ornamental saddle detail at instep. Rounded shape. Contrasting colored sole.,33.0,USD,shoes,WOMAN,Winter,Wool Blend,Brazil,33363.0
205402,Aisle,True,clothing,Yes,854,Zara,https://www.zara.com/us/en/cotton-jacket-p00706301.html,CROPPED FAUX SUEDE OVERSHIRT BLACK,Boxy fit T-shirt with round neck and short sleeves. Contrasting prints at shoulder and back.,19.95,USD,t-shirts,WOMAN,Spring,Cotton,Turkey,17037.3
205403,Aisle,True,clothing,No,954,Zara,https://www.zara.com/us/en/heart-print-t-shirt-p06224419.html,SATIN SUEDE RUNNING SNEAKERS BLACK,Running shoes. Upper in a combination of pieces and finishes. Lacing with six pairs of eyelets. Chunky soles with irregular design. Lug soles. Trek style.,49.0,USD,jackets,MAN,Winter,Satin,China,46746.0
205404,Front of Store,True,clothing,Yes,990,Zara,https://www.zara.com/us/en/basic-foil-knit-sweater-p00506101.html,CROPPED WOOL BLEND SUIT JACKET SKY BLUE,Sneakers. Combination of colors and pieces at upper. Lacing with six pairs of eyelets. Chunky rubber sole with irregular design.,32.95,USD,jackets,WOMAN,Winter,Wool,Spain,32620.500000000004
205405,Front of Store,True,clothing,Yes,1024,Zara,https://www.zara.com/us/en/suit-jacket-p04303266.html,SLIM OVERSIZED KNIT SWEATER TAUPE,Running shoes. Upper in a combination of pieces and materials. Lacing with seven pairs of eyelets. Chunky lug soles. Retro-inspired design.,21.95,USD,jackets,WOMAN,Winter,Wool,Spain,22476.8
205406,Front of Store,True,clothing,Yes,809,Zara,https://www.zara.com/us/en/textured-pocket-overshirt-p01934436.html,STRUCTURED WASHED EFFECT BOMBER JACKET BURGUNDY,Relaxed fit overshirt made of viscose blend fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.,19.99,USD,jackets,MAN,Autumn,Wool Blend,Bangladesh,16171.909999999998
205407,End-cap,True,clothing,Yes,881,Zara,https://www.zara.com/us/en/tuxedo-jacket-p08896675.html,STRUCTURED SUEDE SNEAKERS BROWN,Sneakers. Upper in a combination of pieces and colors. Lacing with seven pairs of eyelets. Chunky sole with a combination of colors. Retro-inspired design.,32.99,USD,jackets,MAN,Summer,Cotton,Pakistan,29064.190000000002
205408,Front of Store,True,clothing,Yes,1077,Zara,https://www.zara.com/us/en/abstract-print-t-shirt-p06224403.html,SUEDE FISHERMAN SANDALS CHARCOAL,Jacket made of faux leather faux shearling with fleece interior. Tabbed lapel collar. Long sleeves. Zip pockets at hip. Front zip closure.,65.0,USD,jackets,WOMAN,Summer,Polyester,China,70005.0
205409,End-cap,True,clothing,No,781,Zara,https://www.zara.com/us/en/padded-bomber-jacket-p03918400.html,REGULAR CROPPED LEATHER JACKET,Relaxed fit overshirt made with cotton fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Contrasting topstitching all over the garment. Front button closure.,25.99,USD,jackets,WOMAN,Autumn,Polyester,Bangladesh,20298.19
205410,End-cap,True,clothing,No,1624,Zara,https://www.zara.com/us/en/pocket-puffer-jacket-p08281439.html,LINEN SUIT JACKET IN 100% LINEN CHARCOAL,Relaxed fit overshirt made of stretch fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.,23.99,USD,shoes,MAN,Summer,Cotton,Brazil,38959.759999999995
205411,Front of Store,True,clothing,Yes,1391,Zara,https://www.zara.com/us/en/abstract-print-t-shirt-p06224403.html,WOOL BLEND KNIT SWEATER STONE,V-neck sweater with long sleeves.,42.99,USD,sweaters,MAN,Winter,Wool Blend,Morocco,59799.090000000004
205412,Front of Store,True,clothing,Yes,1382,Zara,https://www.zara.com/us/en/pocket-denim-overshirt-p01472403.html,QUILTED HIKING BOOTS TAUPE,Jacket made of faux shearling fabric. Rib elastic collar and long sleeves. Welt pockets at hip and interior pocket. Rib trim. Front zip closure.,26.0,USD,jeans,WOMAN,Autumn,Polyester,Turkey,35932.0
205413,End-cap,True,clothing,No,1636,Zara,https://www.zara.com/us/en/basic-100-wool-sweater-p02893106.html,UTILITY FAUX SHEARLING LINED SUEDE BOOTS GREY,RETRO SNEAKERS,36.95,USD,jeans,WOMAN,Summer,Cotton,China,60450.200000000004
205414,Aisle,True,clothing,Yes,865,Zara,https://www.zara.com/us/en/basic-knit-sweater-p01509115.html,TAILORED LIGHTWEIGHT PUFFER JACKET IVORY,V-neck sweater with long sleeves. Rib trim.,52.99,USD,jackets,MAN,Winter,Wool,India,45836.35
